,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
100723,MUNICIPIO DE ARMENIA QUINDIO,PRESTACION DE SERVICIOS PROFESIONALES PARA LA PRODUCCION DE CONTENIDO PERIODISTICO Y/O CORPORATIVO Y PRODUCCION AUDIOVISUAL PARA LOS DIFERENTES MEDIOS DE COMUNICACIÓN INTERNA Y EXTERNA DEL MUNICIPIO DE ARMENIA.,Prestación de servicios,No Definido,13.499999999999998,22.86529531057567,125 Dia(s),-0.6937255785611611,0.5904144169857264,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5617840&isFromPublicArea=True&isModal=true&asPopupView=true,0.30297785997390747
190829,ALCALDIA DISTRITAL BARRANCABERMEJA,PRESTAR SUS SERVICIOS COMO TECNOLOGO EN PRODUCCION DE MULTIMEDIA PARA BRINDAR APOYO EN LA PRODUCCION AUDIOVISUAL DE SPOTS PARA TELEVISION Y REDES SOCIALES CREADOS EN LA OFICINA ASESORA DE PRENSA;COMUNICACIONES Y PROTOCOLO;EN MARCO DEL PROYECTO IMPLEMENTACIÓN DE LA ESTRATEGIA DE COMUNICACIÓN DEL DIST,Prestación de servicios,No Definido,19.2,32.4650191780157,4 Mes(es),-0.6908864155216512,0.591405780317593,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5641816&isFromPublicArea=True&isModal=true&asPopupView=true,0.32310885190963745
334757,CONCEJO MUNICIPAL DE SAN JOSE DE CÚCUTA.,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR (A) SOCIAL EN LAS ACTIVIDADES DE COMUNICACIÓN; DIVULGACIÓN Y PRODUCCIÓN AUDIOVISUAL DE LAS ACCIONES DESARROLLADAS POR EL CONCEJO MUNICIPAL DE CÚCUTA,Prestación de servicios,Mujer,11.999999999999998,20.28145523225824,4 Mes(es),-0.6901212693548535,0.5916735196059133,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5864138&isFromPublicArea=True&isModal=true&asPopupView=true,0.36475270986557007
610617,RADIO TELEVISION NACIONAL DE COLOMBIA.,EL CONTRATISTA se obliga con RTVC S.A.S a prestar servicios profesionales desarrollando actividades de diseño gráfico para apoyar la estrategia de circulación y divulgación de los archivos audiovisuales y sonoros.,Prestación de servicios,Mujer,26.059093,43.996127061145984,152 Dia(s),-0.6883215030218428,0.5923042490486259,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6459136&isFromPublicArea=True&isModal=true&asPopupView=true,0.3000849485397339
473701,SECRETARÍA DISTRITAL DE MOVILIDAD,Prestar servicios profesionales a la Secretaria Distrital de Movilidad para el desarrollo y producción de piezas comunicativas y contenidos informativos emitidos por el Centro de Gestión de Tránsito para ser divulgados por los diferentes canales de comunicación y redes sociales de la Secretaría.,Prestación de servicios,Hombre,42.039999999999985,70.88542463033782,10 Mes(es),-0.6861423556217376,0.5930697349876287,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6136385&isFromPublicArea=True&isModal=true&asPopupView=true,0.300650417804718
264590,CONCEJO MUNICIPAL DE POPAYAN,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL Y/O PERIODISTA  DENTRO DEL PROCESO DE COMUNICACIÓN Y DIVULGACIÓN PUBLICACIÓN DEL CONCEJO MUNICIPAL DE POPAYÁN,Prestación de servicios,Mujer,13.499999999999998,22.754331315752736,128 Dia(s),-0.6855060233890918,0.5932936377108124,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6587563&isFromPublicArea=True&isModal=true&asPopupView=true,0.3464794158935547
759302,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS //,PRESTAR LOS SERVICIOS PROFESIONALES PARA ORGANIZAR Y ANALIZAR LA INFORMACIÓN RELACIONADA CON LOS REPORTES DE PUBLICIDAD DESDE EL ASPECTO DE LA COMUNICACIÓN SOCIAL Y PERIODISMO ESTUDIANDO LAS SOLICITUDES DE APROBACIÓN PREVIA DE PUBLICIDAD RADICADAS POR LOS USUARIOS EN EL MARCO DEL CUMPLIMIENTO DEL DE,Prestación de servicios,Mujer,23.261000000000003,39.18861123217885,7 Mes(es),-0.6847345871707513,0.593565305547234,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5456925&isFromPublicArea=True&isModal=true&asPopupView=true,0.3317831754684448
298368,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS //,Prestar los servicios profesionales como comunicador social para socializar la misionalidad de la entidad a través de comunicados de prensa; informes especiales y todo lo relacionado con la comunicación externa de la entidad.,Prestación de servicios,No Definido,33.132,55.80301756998393,180 Dia(s),-0.6842634785097167,0.5937313328700969,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5446867&isFromPublicArea=True&isModal=true&asPopupView=true,0.31593045592308044
463678,ALCALDIA MUNICIPIO DE VILLAVICENCIO,"PRESTACIÓN DE SERVICIOS PARA LA DIVULGACION Y PROMOCIÓN RADIAL EN 
FRECUENCIA MODULADA (FM) DE LOS PROGRAMAS",Prestación de servicios,Hombre,8.999999999999998,15.154866486245337,32 Dia(s),-0.6838740540272601,0.5938686433277695,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7023175&isFromPublicArea=True&isModal=true&asPopupView=true,0.3066529631614685
674365,MUNICIPIO DE PEREIRA- OFICIAL,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADORA SOCIAL Y PERIODISTA; PARA APOYAR LAS LABORES DE REDACCIÓN DE BOLETINES DE PRENSA; PRODUCCIÓN DE NOTAS RADIALES Y TELEVISIVAS DE LOS DIFRENTES EVENTOS ADELANTADOS POR PARTE DE LA ADMINISTRACIÓN MUNICIPAL; EN CUMPLIMIENTO DEL PROYECTO DE INVERSIO,Prestación de servicios,Mujer,8.999999999999998,15.110600792505771,75 Dia(s),-0.6789556436117526,0.5956083496338295,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6902519&isFromPublicArea=True&isModal=true&asPopupView=true,0.3094298839569092
