,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
573906,FONDO UNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,Prestar servicios profesionales al Grupo Interno de Trabajo de Fortalecimiento al Sistema de Medios Públicos en la planeación y apoyo al seguimiento a la ejecución de las convocatorias audiovisuales y proyectos que contribuyan al fortalecimiento de la televisión pública,Prestación de servicios,No Definido,98.65386700000002,75.81703855365184,348 Dia(s),0.23148437198460933,1.3012097133045855,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5468799&isFromPublicArea=True&isModal=true&asPopupView=true,0.3213249444961548
134953,IU. Digital,Prestar servicios profesionales para la gestión y desarrollo del plan de medios institucional y atender medios de comunicación como la radio; prensa; televisión; revistas; páginas de internet; entre otros; con el fin de visibilizar la labor de la Institución Universitaria Digital de Antioquia.,Prestación de servicios,Mujer,36.0,27.418046552924466,6 Mes(es),0.23838759575209817,1.3130038250722922,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5533951&isFromPublicArea=True&isModal=true&asPopupView=true,0.3481077253818512
18104,ALCALDIA LOCAL DE TUNJUELITO,"PRESTAR LOS SERVICIOS PROFESIONALES EN TEMAS DE PRENSA Y
COMUNICACIONES DE LA ALCALDÍA LOCAL DE TUJNJUELITO EN LA REALIZACIÓN Y
PUBLICACIÓN DE CONTENIDOS DE REDES SOCIALES EN SUS CANALES DE DIVULGACIÓN
DIGITAL; PARA EL DESARROLLO DE ACCIONES DE GOBIERNO ABIERTO",Prestación de servicios,Mujer,31.8,24.21219662968794,6 Mes(es),0.2386101688777377,1.3133876486451554,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5794092&isFromPublicArea=True&isModal=true&asPopupView=true,0.32734593749046326
248220,MUNICIPIO DE CHITARAQUE,PRESTACION DE SERVICIOS PROFESIONALES PARA BRINDAR ASESORIA EN LOS PROGRAMAS SOCIALES DE DISCAPACIDAD Y JUVENTUDES DEL MUNICIPIO; Y MANEJO DE MEDIOS DE COMUNICACIÓN; Y REGISTRO; EDICION; CONSOLIDACION DE EVIDENCIAS FOTOGRAFICAS AUDIOVISUALES; EN EL MARCO DE LA POLITICA DE GOBIERNO DIGITAL Y SOPORTE,Prestación de servicios,No Definido,21.0,15.984506886832394,6 Mes(es),0.23883300538893362,1.3137721512885228,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5437894&isFromPublicArea=True&isModal=true&asPopupView=true,0.3148370683193207
63877,SENA SECRETARIA GENERAL,Prestar servicios profesionales en la Oficina de Comunicaciones durante la vigencia 2024; para desarrollar actividades comunicacionales por medio de los programas especiales transmitidos por redes sociales; radio y televisión; con el fin de visibilizar asertivamente los servicios y actividades del S,Prestación de servicios,No Definido,56.833332,43.23384748708975,322 Dia(s),0.23928712314298678,1.3145564251937387,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5545832&isFromPublicArea=True&isModal=true&asPopupView=true,0.30012351274490356
552650,PERSONERIA MUNICIPAL DE CARTAGO,PRESTACIÓN DE SERVICIOS A LA PERSONERÍA MUNICIPAL EN LA REALIZACIÓN DE PIEZAS AUDIOVISUALES Y CREACIÓN DE CONTENIDOS PARA LA PROMOCIÓN DE LAS ACTIVIDADES DE LA ENTIDAD EN REDES SOCIALES,Prestación de servicios,Hombre,23.999999999999996,18.20125537134739,6 Mes(es),0.24161435952719199,1.3185903670018857,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6072869&isFromPublicArea=True&isModal=true&asPopupView=true,0.31968188285827637
822704,GOBERNACIÓN DEPARTAMENTO DEL PUTUMAYO,CONTRATO DE PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADORA SOCIAL EN EL DESARROLLO DE ACTIVIDADES DE COMUNICACIÓN; MARKETING DIGITAL Y APOYAR LA CREACIÓN; IMPLEMENTACIÓN Y DIFUSIÓN DE LAS PIEZAS O DOCUMENTOS COMUNICACIONALES REQUERIDOS POR LA GOBERNACIÓN DE PUTUMAYO,Prestación de servicios,Mujer,23.400000000000002,17.69856543074855,6 Mes(es),0.24365104996801082,1.3221410566613543,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6087125&isFromPublicArea=True&isModal=true&asPopupView=true,0.3034803867340088
786022,RADIO TELEVISION NACIONAL DE COLOMBIA.,EL CONTRATISTA SE OBLIGA A PRESTAR SUS SERVICIOS DE CORRESPONSALÍA EN LA CIUDAD DE CALI; VALLE DEL CAUCA; DESARROLLANDO ACTIVIDADES DE REGISTRO AUDIOVISUAL O REPORTERÍA DE FORMA TRANSVERSAL PARA EL SERVICIO INFORMATIVO DE RTVC.,Prestación de servicios,Hombre,68.874712,52.00680215447836,240 Dia(s),0.24490715613477476,1.3243404544547475,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6423733&isFromPublicArea=True&isModal=true&asPopupView=true,0.31273573637008667
740423,PROSPERIDAD SOCIAL,Prestar servicios profesionales para apoyar el cumplimiento de actividades estratégicas en el cubrimiento periodístico; digital y relacionamiento con medios de comunicación,Prestación de servicios,Hombre,52.65110400000001,39.62749379407675,7 Mes(es),0.24735683046500334,1.3286508673397344,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5539976&isFromPublicArea=True&isModal=true&asPopupView=true,0.31557053327560425
447420,Concejo Municipal de Bello,PRESTACIÓN DE SERVICIOS PROFESIONALES DE APOYO A LA GESTION PARA LA REALIZACION DE PRODUCCIONES AUDIOVISUALES DE PROGRAMAS MAGAZINE PARA EL CONCEJO MUNICIPAL DE BELLO Y GENERACION DE CONTENIDO FOTOGRAFICO Y AUDIOVISUAL PARA REDES SOCIALES DE LA CORPORACION,Prestación de servicios,Mujer,42.666665999999985,32.01358336061618,320 Dia(s),0.24968162826183343,1.3327675792922782,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5545483&isFromPublicArea=True&isModal=true&asPopupView=true,0.3311978578567505
615449,RADIO TELEVISION NACIONAL DE COLOMBIA.,EL CONTRATISTA se obliga con RTVC S.A.S a prestar servicios profesionales apoyando la producción de contenidos audiovisuales para el archivo audiovisual y sonoro,Prestación de servicios,No Definido,45.50668999999999,33.95012593203421,5 Mes(es),0.2539530796013901,1.3403982680683193,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6483239&isFromPublicArea=True&isModal=true&asPopupView=true,0.31675994396209717
