,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
533269,ASOCAPITALES,Prestación de servicios profesionales para brindar asesoría en la realización de contenido de publicidad; piezas publicitarias; producción y post producción de contenido audiovisual como community manager y actividades de marketing digital en las diferentes plataformas digitales implementadas por la,Prestación de servicios,Mujer,27.999999999999996,33.69896188174648,141 Dia(s),-0.20353435291951721,0.8308861293192119,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6704923&isFromPublicArea=True&isModal=true&asPopupView=true,0.3846561312675476
751520,LOTERIA DE BOYCA,COMPRA DE ESPACIO PUBLICITARIO EN EL PERIÓDICO IMPRESO Y DIGITAL INFOMEDIA.COM.CO PARA PROMOCIONAR LOS PRODUCTOS Y SERVICIOS DE LA EMPRESA LOTERIA DE BOYACA.,Prestación de servicios,Hombre,15.0,18.029762824472424,5 Mes(es),-0.20198418829816162,0.8319576993902537,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6050072&isFromPublicArea=True&isModal=true&asPopupView=true,0.3401479721069336
12448,LOTERIA DE BOYCA,ESPACIO PUBLICITARIO EN EL MEDIO DIGITAL NOTIPOLITICA; PARA PROMOCIONAR LOS SORTEOS; PRODUCTOS Y/O CAMPAÑAS DE LA LOTERÍA DE BOYACÁ 2024,Prestación de servicios,Mujer,15.0,17.88569946599294,5 Mes(es),-0.19237996439952929,0.8386588418596836,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6100427&isFromPublicArea=True&isModal=true&asPopupView=true,0.3140438199043274
478013,ALCALDIA LOCAL DE SUMAPAZ,"Prestar sus servicios profesionales para apoyar al equipo de prensa y comunicaciones de la Alcaldía 
Local de Sumapaz; en la realización y publicación de contenidos de redes sociales y canales de 
divulgación digital (Sitio Web) de la alcaldía local",Prestación de servicios,Mujer,29.999999999999996,35.75448878884675,5 Mes(es),-0.19181629296155847,0.8390554869115676,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5886021&isFromPublicArea=True&isModal=true&asPopupView=true,0.31406983733177185
161280,MUNICIPIO DE MANIZALES,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA REALIZACIÓN DE PRODUCTOS AUDIOVISUALES DE LA UNIDAD DE PRENSA DE LA ALCALDÍA DE MANIZALES,Prestación de servicios,Hombre,22.499999999999996,26.789778994414434,131 Dia(s),-0.19065684419619724,0.8398725500755777,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6576123&isFromPublicArea=True&isModal=true&asPopupView=true,0.31000351905822754
815846,RNEC,Prestación de servicios para la divulgación en medios impresos y digitales de la audiencia de rendición de cuentas correspondiente a la vigencia 2024 de la Registraduria Nacional del Estado Civil en EL COLOMBIANO; de conformidad con los estudios previos y la propuesta presentada por EL CONTRATISTA;,Prestación de servicios,Mujer,33.201,39.48966821449783,10 Dia(s),-0.18941201212306352,0.8407515560693145,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7221105&isFromPublicArea=True&isModal=true&asPopupView=true,0.3112620711326599
200701,DEPARTAMENTO DEL META,FORTALECER LA ASISTENCIA TÉCNICA A TRAVÉS DE MEDIOS DIGITALES PARA LA SOCIALIZACIÓN DE LA POLÍTICA PUBLICA DE ENVEJECIMIENTO Y VEJEZ,Prestación de servicios,Hombre,34.98,41.3017024018618,4 Mes(es),-0.18072333910411112,0.8469384544890616,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5646392&isFromPublicArea=True&isModal=true&asPopupView=true,0.34622639417648315
106568,IDEP,Prestar servicios profesionales para realizar el diseño y producción de material audiovisual; editorial y de piezas de comunicación para promover la apropiación social del conocimiento generado por el IDEP,Prestación de servicios,Hombre,32.99999999999999,38.95672768277102,6 Mes(es),-0.18050689947790988,0.8470937361249301,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6189877&isFromPublicArea=True&isModal=true&asPopupView=true,0.3167244791984558
102952,CAMARA DE REPRESENTANTES,PRESTACION DE SERVICIOS PROFESIONALES PARA BRINDAR ACOMPAÑAMIENTO A LA COMISIÓN ESPECIAL DE VIGILANCIA DE LOS ORGANISMOS DE CONTROL PÚBLICO EN LOS ASUNTOS RELACIONADOS CON LOS PROCESOS DE COMUNICACIÓN Y PUBLICACION EN MEDIOS FISICOS Y DIGITALES,Prestación de servicios,Mujer,18.0,21.22258846230337,3 Mes(es),-0.17903269235018726,0.8481529023649733,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6092463&isFromPublicArea=True&isModal=true&asPopupView=true,0.3301159143447876
689294,ALCALDIA LOCAL DE TEUSAQUILLO(oficial),Apoyar al equipo de prensa y comunicaciones de la Alcaldía Local en la realización y publicación de contenidos de redes sociales y canales de divulgación digital (sitio web) de la Alcaldía local.,Prestación de servicios,No Definido,33.6,39.55716700983987,6 Mes(es),-0.1772966371976152,0.8494035983831193,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5790323&isFromPublicArea=True&isModal=true&asPopupView=true,0.33494308590888977
