,Nombre Entidad,Descripcion del Proceso,Tipo de Contrato,Género Representante Legal,Valor real,Valor Proyectado,Duración del contrato,Tamaño valor extraño,veces la predicción,URLProceso,similarity
764901,GOBERNACIÓN DEL DEPARTAMENTO ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,PRESTAR SUS SERVICIOS PROFESIONALES EN MEDIOS AUDIOVISUALES DE LA OFICINA DE PRENSA Y COMUNICACIONES DE LA GOBERNACIÓN DEPARTAMENTAL.,Prestación de servicios,No Definido,13.912284,31.07089082520332,3 Mes(es),-1.2333421906283197,0.4477594182370521,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6790668&isFromPublicArea=True&isModal=true&asPopupView=true,0.3429770767688751
91763,MUNICIPIO DE ARMENIA QUINDIO,PRESTACION DE SERVICIOS PROFESIONALES PARA LA PRODUCCION DE CONTENIDO PERIODISTICO Y/O CORPORATIVO Y PRODUCCION AUDIOVISUAL PARA LOS DIFERENTES MEDIOS DE COMUNICACIÓN INTERNA Y EXTERNA PDEL MUNICIPIO DE ARMENIA,Prestación de servicios,Hombre,10.559999999999999,23.536861034468988,99 Mes(es),-1.2288694161428968,0.4486579575983056,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6694817&isFromPublicArea=True&isModal=true&asPopupView=true,0.31078794598579407
308845,SISTEMA ESTRATEGICO DE TRANSPORTE PUBLICO DE PASAJEROS DE POPAYAN MOVILIDAD FUTURA S.A.S.,EL CONTRATISTA se obliga para con MOVILIDAD FUTURA S.A.S. a prestar servicios de apoyo a la gestión de comunicaciones en la elaboración; producción y difusión en medio de comunicación de los eventos y/o actividades que sean requeridos a través de emisora de radio y canal de televisión de conformidad,Prestación de servicios,Mujer,4.499999999999999,10.010695679807329,90 Dia(s),-1.2245990399571847,0.44951920864770595,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6648001&isFromPublicArea=True&isModal=true&asPopupView=true,0.3355633020401001
157388,CORMACARENA,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN PARA EL APOYO EN LA DIVULGACIÓN DE INFORMACIÓN RELACIONADA CON MENSAJES DE EDUCACIÓN AMBIENTAL Y PARTICIPACIÓN CIUDADANA; A TRAVÉS DE UN MEDIO DE COMUNICACIÓN DIGITAL Y RADIAL CON COBERTURA EN EL DEPARTAMENTO DEL META.,Prestación de servicios,Hombre,6.000000000000002,13.3370631593281,3 Mes(es),-1.222843859888016,0.4498741535765714,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6738790&isFromPublicArea=True&isModal=true&asPopupView=true,0.3014093339443207
345443,CONCEJO MUNICIPAL DE ACACIAS,PRESTAR LOS SERVICIOS DE APOYO A LA GESTIÓN PARA EL DESARROLLO DE UNA ESTRATEGIA PUBLICITARIA MEDIANTE COMUNICADOS DE PRENSA E INFORMES PERIODISTICOS DEL CONCEJO MUNICIPAL DE ACACIAS.,Prestación de servicios,Hombre,9.199999999999998,20.441695174976882,4 Mes(es),-1.2219233885844443,0.45006052195034757,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6328093&isFromPublicArea=True&isModal=true&asPopupView=true,0.36990249156951904
397319,MUNICIPIO DE ARMENIA QUINDIO,CONTRATAR SERVICIOS PROFESIONALES PARA REALIZAR ACOMPAÑAMIENTO A LA PRODUCCION DE CONTENIDOS AUDIOVISUALES DE MEDIOS INSTITUCIONALES; CREACION DE CAMPAÑAS PUBLICITARIAS EN ESPACIOS FISICOS; EN MEDIOS Y REDES SOCIALES INSTITUCIONALES DEL MUNICIPIO DE ARMENIA,Prestación de servicios,Mujer,11.249999999999998,24.98432675551885,125 Dia(s),-1.2208290449350092,0.4502822953800409,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5617120&isFromPublicArea=True&isModal=true&asPopupView=true,0.3622494637966156
677468,MUNICIPIO DE PEREIRA- OFICIAL,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL Y PERIODISTA DIRIGIDAS A REALIZAR LABORES TALES COMO: REDACCIÓN DE BOLETINES DE PRENSA; PRODUCCIÓN DE NOTAS RADIALES Y TELEVISIVAS INHERENTES A LAS ACCIONES DE LA ADMINISTRACIÓN MUNICIPAL EN SUS NIVELES CENTRAL; DESCENTRALIZADO; SECRETARI,Prestación de servicios,Hombre,8.999999999999998,19.964326625370557,75 Dia(s),-1.2182585139300623,0.45080408515070314,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6898623&isFromPublicArea=True&isModal=true&asPopupView=true,0.3156232237815857
311539,METROSABANAS S.A.S,PRESTACION DE SERVICIOS PROFESIONALES COMO COMUNICADOR SOCIAL Y/O PERIODISTA PARA APOYAR LA GESTIÓN DE LA SOCIEDAD PÚBLICA METRO SABANAS S.A.S.,Prestación de servicios,Hombre,13.2,29.22387866201078,3 Mes(es),-1.2139302016674833,0.45168542316592547,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5422691&isFromPublicArea=True&isModal=true&asPopupView=true,0.31063807010650635
520821,RADIO TELEVISION NACIONAL DE COLOMBIA.,"El CONTRATISTA se obliga a prestar sus servicios desarrollando actividades de registro audiovisual
y/o reportería para los contenidos audiovisuales y/o transmisiones de RTVC.",Prestación de servicios,Hombre,15.702866999999998,34.7493028831428,98 Dia(s),-1.212927287936834,0.4518901300784828,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6925267&isFromPublicArea=True&isModal=true&asPopupView=true,0.35141921043395996
595844,MUNICIPIO DE MANIZALES,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADORA SOCIAL Y PERIODISTA PARA LA DIVULGACIÓN Y COMUNICACIÓN DE LAS ACTIVIDADES REALIZADAS POR LA ADMINISTRACIÓN MUNICIPAL,Prestación de servicios,Mujer,11.166665999999998,24.553121016450262,67 Dia(s),-1.19878708796791,0.45479619444381353,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6170443&isFromPublicArea=True&isModal=true&asPopupView=true,0.3626066744327545
